Review_ID,Sentence_ID,Text,Token_Text,Opinion_Target,Opinion_Category,Opinion_Polarity
527109,527109:0,volare virgins or weekly regulars everyone gets treated the same and you cant ask for more than that when the service is this friendly,volare virgin weekly regular everyone get treated cant ask service friendly,service,SERVICE#GENERAL,positive
527109,527109:1,the restaurant has a family feel not least with regard to the portions which are enormous the veal alone could have singlehandedly solved third world famine,restaurant family feel least regard portion enormous veal alone could singlehandedly solved third world famine,restaurant,AMBIENCE#GENERAL,positive
527109,527109:1,the restaurant has a family feel not least with regard to the portions which are enormous the veal alone could have singlehandedly solved third world famine,restaurant family feel least regard portion enormous veal alone could singlehandedly solved third world famine,portions,FOOD#STYLE_OPTIONS,positive
527109,527109:1,the restaurant has a family feel not least with regard to the portions which are enormous the veal alone could have singlehandedly solved third world famine,restaurant family feel least regard portion enormous veal alone could singlehandedly solved third world famine,veal,FOOD#STYLE_OPTIONS,positive
527109,527109:2,the antipasta was excellent especially the calamari as were the filling pasta mains,antipasta excellent especially calamari filling pasta main,anti-pasta,FOOD#QUALITY,positive
527109,527109:2,the antipasta was excellent especially the calamari as were the filling pasta mains,antipasta excellent especially calamari filling pasta main,calamari,FOOD#QUALITY,positive
527109,527109:2,the antipasta was excellent especially the calamari as were the filling pasta mains,antipasta excellent especially calamari filling pasta main,pasta mains,FOOD#QUALITY,positive
527109,527109:2,the antipasta was excellent especially the calamari as were the filling pasta mains,antipasta excellent especially calamari filling pasta main,pasta mains,FOOD#STYLE_OPTIONS,positive
527109,527109:3,the wine list is extensive and can easily hike up an otherwise reasonably priced meal,wine list extensive easily hike otherwise reasonably priced meal,wine list,DRINKS#STYLE_OPTIONS,positive
527109,527109:3,the wine list is extensive and can easily hike up an otherwise reasonably priced meal,wine list extensive easily hike otherwise reasonably priced meal,meal,FOOD#PRICES,positive
527109,527109:4,still any quibbles about the bill were offset by the pouryourown measures of liquers which were courtesey of the house,still quibble bill offset pouryourown measure liquers courtesey house,measures of liquers,DRINKS#STYLE_OPTIONS,positive
528251,528251:0,fantastic place,fantastic place,place,RESTAURANT#GENERAL,positive
528251,528251:1,cute and decorative,cute decorative,ambience,AMBIENCE#GENERAL,positive
528251,528251:2,a pleasant surprise,pleasant surprise,restaurant,RESTAURANT#GENERAL,positive
528251,528251:3,go there to relax and feel like your somewhere else,relax feel like somewhere else,ambience,AMBIENCE#GENERAL,positive
530517,530517:0,lucky strike is a great casual place to just grab a bite to eat,lucky strike great casual place grab bite eat,Lucky Strike,RESTAURANT#GENERAL,positive
530517,530517:2,great food great decor great service,great food great decor great service,food,FOOD#QUALITY,positive
530517,530517:2,great food great decor great service,great food great decor great service,decor,AMBIENCE#GENERAL,positive
530517,530517:2,great food great decor great service,great food great decor great service,service,SERVICE#GENERAL,positive
530517,530517:3,i recommend it,recommend,restaurant,RESTAURANT#GENERAL,positive
535086,535086:0,this is the perfect spot for meeting friends having lunch dinner pretheatre or aftertheatre drinks,perfect spot meeting friend lunch dinner pretheatre aftertheatre drink,spot,RESTAURANT#MISCELLANEOUS,positive
535086,535086:1,always ask the bartender for the seasonal beer,always ask bartender seasonal beer,SEASONAL beer,DRINKS#QUALITY,positive
535086,535086:2,guaranteed to be a tasty experience,guaranteed tasty experience,drinks,DRINKS#QUALITY,positive
535086,535086:3,excellent spot for holiday get togethers with coworkers or friends that you havent seen in a while,excellent spot holiday get togethers coworkers friend havent seen,spot,RESTAURANT#MISCELLANEOUS,positive
535086,535086:4,i have been doing all of the above at the heartland brewery for over 5 years now and i have never been disappointed,heartland brewery year never disappointed,Heartland Brewery,RESTAURANT#GENERAL,positive
535086,535086:5,all the people that i bring there go back on their own and bring their friends,people bring back bring friend,restaurant,RESTAURANT#MISCELLANEOUS,positive
535086,535086:6,go there once and oh yesyou will go backyou will,yesyou backyou,restaurant,RESTAURANT#GENERAL,positive
535171,535171:0,what a great place,great place,place,RESTAURANT#GENERAL,positive
535171,535171:1,not the typical nyc gimmick theme restaurant,typical nyc gimmick theme restaurant,restaurant,AMBIENCE#GENERAL,positive
535171,535171:2,a cool bar with great food and tons of excellent beer,cool bar great food ton excellent beer,bar,AMBIENCE#GENERAL,positive
535171,535171:2,a cool bar with great food and tons of excellent beer,cool bar great food ton excellent beer,food,FOOD#QUALITY,positive
535171,535171:2,a cool bar with great food and tons of excellent beer,cool bar great food ton excellent beer,beer,DRINKS#QUALITY,positive
535171,535171:2,a cool bar with great food and tons of excellent beer,cool bar great food ton excellent beer,beer,DRINKS#STYLE_OPTIONS,positive
535171,535171:3,and even with its pub atmosphere they were great to my kids too,even pub atmosphere great kid,service,SERVICE#GENERAL,positive
535171,535171:4,loved it,loved,restaurant,RESTAURANT#GENERAL,positive
535248,535248:1,the shrimp scampi was excellent and the antipasti were plentiful,shrimp scampi excellent antipasti plentiful,shrimp scampi,FOOD#QUALITY,positive
535248,535248:1,the shrimp scampi was excellent and the antipasti were plentiful,shrimp scampi excellent antipasti plentiful,antipasti,FOOD#STYLE_OPTIONS,positive
535248,535248:2,it is expensive but well worth the money,expensive well worth money,restaurant,RESTAURANT#PRICES,negative
535248,535248:2,it is expensive but well worth the money,expensive well worth money,restaurant,RESTAURANT#GENERAL,positive
535248,535248:3,if you venture off the island of manhattan and cant seem to find a great italian restaurant drive to corona,venture island manhattan cant seem find great italian restaurant drive corona,Corona,RESTAURANT#GENERAL,positive
536919,536919:0,the only thing more wonderful than the food which is exceptional is the service,thing wonderful food exceptional service,food,FOOD#QUALITY,positive
536919,536919:0,the only thing more wonderful than the food which is exceptional is the service,thing wonderful food exceptional service,service,SERVICE#GENERAL,positive
536919,536919:1,the only thing the waiters dont do for you is wipe your chin when you leave,thing waiter dont wipe chin leave,waiters,SERVICE#GENERAL,positive
536919,536919:2,wonderful at holiday time,wonderful holiday time,restaurant,RESTAURANT#MISCELLANEOUS,positive
541532,541532:0,cozy romantic atomosphere with only around 15 tables at most,cozy romantic atomosphere around table,atomosphere,AMBIENCE#GENERAL,positive
541532,541532:1,service was very prompt but slightly rushed,service prompt slightly rushed,Service,SERVICE#GENERAL,positive
541532,541532:3,go here for a romantic dinner but not for an all out wow dining experience,romantic dinner wow dining experience,ambience,AMBIENCE#GENERAL,positive
541532,541532:3,go here for a romantic dinner but not for an all out wow dining experience,romantic dinner wow dining experience,restaurant,RESTAURANT#MISCELLANEOUS,negative
553097,553097:0,my friend from milan and myself were pleasantly surprised when we arrived and everyone spoke italian,friend milan pleasantly surprised arrived everyone spoke italian,restaurant,RESTAURANT#MISCELLANEOUS,positive
553097,553097:1,too bad the food wasnt of the same heritage,bad food wasnt heritage,food,FOOD#QUALITY,negative
553097,553097:2,the porcini mushroom pasta special was tasteless so was the seafood tagliatelle,porcini mushroom pasta special tasteless seafood tagliatelle,porcini mushroom pasta special,FOOD#QUALITY,negative
553097,553097:2,the porcini mushroom pasta special was tasteless so was the seafood tagliatelle,porcini mushroom pasta special tasteless seafood tagliatelle,seafood tagliatelle,FOOD#QUALITY,negative
553097,553097:3,a real dissapointment,real dissapointment,food,FOOD#QUALITY,negative
553097,553097:4,but that wasnt the icing on the cake a tiramisu that resembled nothing i have ever had,wasnt icing cake tiramisu resembled nothing ever,tiramisu,FOOD#QUALITY,negative
553097,553097:5,they should have called it mascarpone with chocolate chipsgood but a far cry from what the name implies,called mascarpone chocolate chipsgood far cry name implies,food,FOOD#QUALITY,negative
553097,553097:6,priced at upper intermediate range,priced upper intermediate range,restaurant,RESTAURANT#PRICES,negative
555734,555734:0,i really liked this place,really liked place,place,RESTAURANT#GENERAL,positive
555734,555734:1,everything i had was good and im a eater,everything good eater,food,FOOD#QUALITY,positive
555734,555734:2,it was pretty inexpensive too,pretty inexpensive,restaurant,RESTAURANT#PRICES,positive
558423,558423:0,this place has the best chinese style bbq ribs in the city,place best chinese style bbq rib city,BBQ ribs,FOOD#QUALITY,positive
558423,558423:0,this place has the best chinese style bbq ribs in the city,place best chinese style bbq rib city,BBQ ribs,FOOD#STYLE_OPTIONS,positive
